(158, 'Property')
(1, 'likes')
(1, 'MunicipalElections')
(1, 'HT')
(1, 'professionals')
(1, 'madurai')
(1, 'ladies')
(1, 'recipe')
(1, '2k17')
(1, 'indiatourism')
(1, 'CONGRATULATIONS')
(1, 'book')
(1, 'Christmas')
(1, 'talwarnotguilty')
(1, 'बढ')
(1, 'Kidsofinstagram')
(1, 'samsungalaxys7')
(1, 'wilderness')
(1, 'brand')
(1, 'coxbazar')
(1, 'JaiLavaKusa')
(1, 'growbeard')
(1, 'Sejbahar')
(1, 'AzamTariq')
(1, '8yrsold')
(1, 'BrothersLove')
(1, 'VernaModified')
(1, 'ComingUp')
(1, 'ath')
(1, 'ModifiedVernaFluidic')
(1, 'fifau17')
(1, 'PepperfryXGoodhomes')
(1, 'اقبال')
(1, 'Interviewer')
(1, 'Aramm')
(1, 'ElectronicCity')
(1, 'Graduation_Party_Dairies')
(1, 'DwarkaExpressway')
(1, 'arthritis')
(1, 'Warehouse')
(1, 'teach4life')
(1, 'MPTourism')
(1, 'bluesky')
(1, 'Election')
(1, 'solarscam')
(1, 'tnwtravels')
(1, 'Hydcomiccon')
(1, 'bengaluru')
(1, 'wmk')
(1, 'investments')
(1, 'bambooindia')
(1, 'safe')
(1, 'AliaBhattIsMySoul')
(1, 'ArushiMurder')
(1, 'traveldiary')
(1, 'heritage')
(1, 'gaandu_airtel')
(1, 'HappyBirthdaySneha')
(1, 'Whitefield')
(1, 'telephony')
(1, 'BestIndiaAct')
(1, 'worldsightday2017')
(1, 'Janakampet')
(1, 'dialoguesoninterfaith')
(1, 'goodbye')
(1, 'Yelahanka')
(1, 'BurnsDay')
(1, 'Baner')
(1, 'M6')
(1, 'trade')
(1, 'PM')
(1, 'Aldona')
(1, 'helpinghands')
(1, 'UttamNagar')
(1, 'NamakHarami')
(1, 'Makeover')
(1, 'JhimmikiKamal')
(1, 'KaliYuge')
(1, 'mystronggirls')
(1, 'Kuzhivelippady')
(1, 'Aviation')
(1, 'Muslims')
(1, 'WednesdayWisdom')
(1, 'Happy75thBirthday')
(1, 'Freedemoclass')
(1, 'joycemeyerbook')
(1, 'srilanka')
(1, 'Disgustingservice')
(1, 'Exposure')
(1, 'EmbracingNorthEast')
(1, 'SensationalBlockBuster')
(1, 'Kalahandi')
(1, 'UP100')
(1, 'wood')
(1, 'SaratBoseAcademy')
(1, 'scrollbackchairs')
(1, 'Brezza')
(1, 'WCBhopal')
(1, 'card')
(1, 'Optimist')
(1, 'dreamofranchidiares')
(1, 'beef')
(1, 'Dinesh')
(1, 'catsgram')
(1, 'parviuppal')
(1, 'Aran')
(1, 'RPDRS10')
(1, 'admin')
(1, 'TheReadablePost')
(1, 'artist')
(1, 'birds')
(1, 'EmployeeScreening')
(1, 'Movies')
(1, 'Industrial')
(1, 'Help')
(1, 'HugestFan')
(1, 'Brian')
(1, 'guwahati2017')
(1, 'GomtiNagar')
(1, 'Photography')
(1, 'promisdtoself')
(1, 'rohitkumartrivedirkt')
(1, 'heart')
(1, '3gen')
(1, 'Sector63')
(1, 'trainstrike')
(1, 'competitive')
(1, 'missingyou')
(1, 'Candid')
(1, 'aintthisamystery')
(1, 'ட')
(1, 'kashmiri')
(1, 'match')
(1, 'ManUvsLiv')
(1, 'BTSCOUNTDOWN')
(1, 'degraded')
(1, 'Earnings')
(1, 'Davanagere')
(1, 'YeshwantNiwasRoad')
(1, 'partypeople')
(1, 'Vietnam')
(1, 'nehra64')
(1, 'Traffic')
(1, 'retouching')
(1, 'Dakamarri')
(1, 'ootdwomen')
(1, 'Nikon')
(1, 'MNDIR')
(1, 'junagadh')
(1, 'monthofservice2016')
(1, 'StartSIP')
(1, 'UdyogViharPhaseV')
(1, 'IK')
(1, 'Esplanade')
(1, 'Happiness')
(1, 'COAS_Pak')
(1, 'dirtydiesel')
(1, 'NewThought')
(1, 'bus')
(1, 'WhatAmma')
(1, 'Nizamabad')
(1, 'Garden')
(1, 'Rathnapura')
(1, 'Aadhar')
(1, 'VikasGoingCrazy')
(1, 'Bearded')
(1, 'NagramRoad')
(1, 'human')
(1, 'thedapperedman')
(1, 'ygohel18')
(1, 'BarakhambaRoad')
(1, 'Care')
(1, 'Chaina')
(1, 'xXxReturnOfXanderCage')
(1, 'Mate10')
(1, 'Adwords')
(1, 'Jaflong')
(1, 'stayclassystayreal')
(1, 'grtjewellers')
(1, 'farmhouse')
(1, 'BoringDiwali')
(1, 'revengeporn')
(1, 'AIFW')
(1, 'traffic')
(1, 'Malkangiri')
(1, 'gift')
(1, 'greygoosenights')
(1, 'SamkitGroup')
(1, 'Denmark')
(1, 'sl')
(1, 'actresssneha')
(1, 'Fluidic')
(1, 'Vembakkam')
(1, 'NGOBColony')
(1, 'Mangalore')
(1, 'ઈચ')
(1, 'Beard')
(1, 'Mumbra')
(1, 'DREAMS')
(1, 'thetravellove')
(1, 'harleydavidson')
(1, 'EmergEisBack')
(1, 'MissUniverse')
(1, 'remo')
(1, 'Corporation')
(1, 'BijuMenon')
(1, 'Worldwide')
(1, '33787911')
(1, 'festivesarees')
(1, 'horrible')
(1, 'Kanchipuram')
(1, 'Potholuru')
(1, 'SubhashChaudhary')
(1, 'inkdrawing')
(1, 'ChefMeghna')
(1, 'Manpada')
(1, 'Q2')
(1, 'nobeared')
(1, 'travelling')
(1, 'Nigoha')
(1, 'هلمند')
(1, 'farmersmarket')
(1, 'Stocks')
(1, 'Punjabi')
(1, 'JioPagla')
(1, 'KUV100')
(1, 'coluring')
(1, 'ஓப')
(1, 'bridge')
(1, 'PotholeBhagya')
(1, 'joyful')
(1, 'Countries')
(1, 'ЗадКулисите')
(1, 'IndvAus')
(1, 'Children')
(1, 'bestfallever')
(1, 'bpi')
(1, 'IncreasedBrand')
(1, 'kotakbank')
(1, 'everydaydhaka')
(1, '여행스타그램')
(1, 'ConnaughtPlace')
(1, 'homedelivery')
(1, 'nikonphotography')
(1, 'Kochi')
(1, 'LawCommission')
(1, 'HTML5')
(1, 'Cricket')
(1, 'BillionairesClub')
(1, 'FBOs')
(1, 'Datia')
(1, 'BJPKaVadra')
(1, 'GROWORLDWIDE')
(1, 'Developer')
(1, 'JiaAurJia')
(1, 'themovement')
(1, 'ohiya')
(1, 'Amritsar')
(1, 'task')
(1, 'RTGonOct18th')
(1, 'liker')
(1, 'Message')
(1, 'niecesbday')
(1, 'INAINMILITARYOPERATION')
(1, 'Developers')
(1, 'PhonePe')
(1, 'तलव')
(1, 'DunyaNews')
(1, 'उद')
(1, 'Bankok')
(1, 'tehrijheel')
(1, 'Composer')
(1, 'shilpashinde')
(1, 'LifeisBeautiful')
(1, 'Caption')
(1, 'greentea')
(1, 'RangeRover')
(1, 'Recycle')
(1, 'politicallymotivated')
(1, 'work')
(1, 'maekai')
(1, 'Composting')
(1, 'ShivSena')
(1, 'Sri')
(1, 'Baramati')
(1, 'VoteNow')
(1, 'pretty')
(1, 'Mitvaa')
(1, 'BusinessStrategies')
(1, 'FITFORGROWTH')
(1, 'swimming')
(1, 'lovely')
(1, 'Unique')
(1, 'solidwastemanagement')
(1, 'BirthdaySpecial')
(1, 'wronglyinspired')
(1, 'आत')
(1, 'Professional')
(1, 'WomenInTheWorkplace')
(1, 'Derasachasauda')
(1, '32GB')
(1, 'actress')
(1, 'VasantVihar')
(1, 'LovelyConcept')
(1, 'Jatkhedi')
(1, 'fitfam')
(1, 'feminina')
(1, 'Sneha')
(1, 'Modi')
(1, 'Talwarsacquitted')
(1, 'ShameOnSamaaNews')
(1, 'delhipollution')
(1, 'Whycopper')
(1, 'God')
(1, 'NewProfilePic')
(1, 'Believe')
(1, 'ForestRightsAct')
(1, 'RPF')
(1, 'seotraining')
(1, 'Astrology')
(1, 'PrinceAnwarShahRoad')
(1, 'dhakacity')
(1, 'newageoftravel')
(1, 'HIVAIDS')
(1, 'पगल')
(1, 'YouthAdvocacyInstitute')
(1, 'AnnapurnaBaseTrek')
(1, 'Mysuru')
(1, 'bathroomsinger')
(1, 'sea')
(1, 'retreat')
(1, 'Latur')
(1, 'BraidChopping')
(1, 'Trisha')
(1, 'doorstep')
(1, 'Sharif')
(1, 'spiritualthought')
(1, 'DighvijayNews')
(1, 'OruNallaNaalPathuSolren')
(1, 'KamalinVikatan')
(1, 'sustainablefashion')
(1, 'Metal')
(1, 'graphictees')
(1, 'Swift')
(1, 'likeall')
(1, 'composing')
(1, 'Aerocity')
(1, 'ambaji')
(1, 'TrafficRamaswamy')
(1, 'TVShows')
(1, 'HappyDiwali')
(1, 'bollywood')
(1, 'Improvement')
(1, 'TentPeak')
(1, 'Legend')
(1, 'छ')
(1, 'Audio')
(1, 'cybercrime')
(1, 'kabaddi')
(1, 'stylestride')
(1, 'no')
(1, 'vibes')
(1, 'EKDiyaJasdeepKe')
(1, 'GandhiJayanti')
(1, 'deals')
(1, 'jungle')
(1, 'IndoreTalk')
(1, 'SoniaGandhi')
(1, 'BeTrulyFree')
(1, 'intimate')
(1, 'Annadurai')
(1, 'Purchasing')
(1, 'TechWebinar')
(1, 'ProjectMgmt')
(1, 'hepatitis')
(1, 'البحرين')
(1, 'Sector')
(1, 'EndChildLaubor')
(1, 'Granada')
(1, 'bespoke')
(1, 'Disabilities')
(1, 'SecretSuperstar')
(1, 'GautamRode')
(1, 'diwalisale')
(1, 'Amma')
(1, 'bjp')
(1, 'MakersOfIndia')
(1, 'GirlsTakeover')
(1, 'CycleRally')
(1, 'makeupswag')
(1, 'css')
(1, 'NepotismOfSocialMedia')
(1, 'Issue')
(1, 'risk')
(1, 'Nush')
(1, 'cornitos')
(1, 'trailer')
(1, 'Dimwits')
(1, 'justwhatisneeded')
(1, 'WomenEmpowerment')
(1, 'SmartWorld')
(1, 'writing')
(1, 'fog')
(1, 'sound')
(1, 'TRLDolanDare')
(1, 'Kumarpur')
(1, 'Karan_Luthra')
(1, 'mobileapps')
(1, 'Suffering')
(1, 'makeupartist')
(1, 'ThaneWest')
(1, 'Moodalapalya')
(1, 'और')
(1, 'BloodDonor')
(1, 'DelhiMetro')
(1, 'humour')
(1, 'Patna')
(1, 'Designers')
(1, 'KuchhBhiHoSaktaHai')
(1, 'team')
(1, 'chiefminister')
(1, 'actordiaries')
(1, '6DaysToGoForMersalDeepvali')
(1, 'Modeling')
(1, 'Unanswered')
(1, 'Hosting')
(1, 'healthyornot')
(1, 'Philippines')
(1, 'SSA')
(1, 'Homemade')
(1, 'Sketch')
(1, 'JhimikkiKammal')
(1, 'Steam')
(1, 'RallyForRivers')
(1, 'cycling')
(1, 'घर')
(1, 'SpiderManHomecoming')
(1, 'BunkinBanu')
(1, 'CrackerFreeDiwali')
(1, 'security')
(1, 'Municipal')
(1, 'BreastCancer')
(1, 'Vadivelu')
(1, 'PlasticFree')
(1, 'bollywoodfilm')
(1, 'CoupeRoger')
(1, 'पत')
(1, 'New')
(1, 'Investing')
(1, 'mtvema')
(1, 'JavaScript')
(1, 'UKnowWho')
(1, 'Interaction')
(1, 'datun')
(1, 'BuamdongRevengeSocialClub')
(1, 'OmBaba')
(1, 'Bahailotustemple')
(1, 'samsungmobileindia')
(1, 'buffet')
(1, 'newjob')
(1, 'GoGreen')
(1, 'Bus1Baba')
(1, 'BIGBOSS11')
(1, 'Jabalpur')
(1, 'ShaktiKhand3')
(1, 'WhoKilledAarushi')
(1, 'ORBITITHR')
(1, 'green')
(1, 'etihad')
(1, 'luxarybudgettask')
(1, 'institute')
(1, 'ArsenalinBengaluru')
(1, 'Legends')
(1, 'HarishMukherjeeRoad')
(1, 'Tamil')
(1, 'annapurna')
(1, 'girlies')
(1, 'punjabisong')
(1, 'SpyGadget')
(1, 'ThisDiwali')
(1, 'SupremeCourt')
(1, 'CSCLeaders')
(1, 'kamaayurveda')
(1, 'asadowaisi')
(1, 'JioDhanDhanaOffer')
(1, 'GlobalGoals')
(1, 'paiste')
(1, 'D850')
(1, 'Actress')
(1, 'BhujangdevCircle')
(1, 'Salute')
(1, 'naturephotography')
(1, 'womenstyle')
(1, 'Contradictions')
(1, 'takemeback')
(1, 'agile')
(1, 'integrated')
(1, 'thanks')
(1, 'sakshi')
(1, 'NNPillai')
(1, 'Proteins')
(1, 'bucketlist')
(1, 'NandedWagha')
(1, 'Airport')
(1, 'Showroom')
(1, 'eSmart')
(1, 'busyweek')
(1, 'ISHHI2017')
(1, 'NTRBiopic')
(1, 'Pratyaksha')
(1, 'ranjitrophy')
(1, 'Kirraak')
(1, 'womenintabletop')
(1, 'SAvBAN')
(1, 'newcollection')
(1, 'antara')
(1, 'JhelumExpress')
(1, 'International')
(1, 'Oct12')
(1, 'goodhairdo')
(1, '6YearsLoyalCustomer')
(1, 'Hadapsar')
(1, 'TFPC')
(1, 'BLTN')
(1, 'MohanlalGanj')
(1, 'sikkim')
(1, 'tfl')
(1, 'Tutorial')
(1, 'VividhBharati')
(1, 'ArtisanAcademy')
(1, 'VrindavanColony')
(1, 'Company')
(1, 'PRETTYGIRLS')
(1, 'DemocracyInDarkness')
(1, 'रक')
(1, 'LipSync')
(1, 'Birma')
(1, 'FitnessFlavour')
(1, 'instafresh')
(1, 'Bilhari')
(1, 'AllSizes')
(1, 'european')
(1, 'Discounts')
(1, 'VeeraDesaiChowk')
(1, 'Entertain')
(1, 'CyberAttack')
(1, 'gig')
(1, 'SDGs')
(1, 'Season30')
(1, 'Raisen')
(1, 'names')
(1, 'LTP')
(1, 'MustRead')
(1, 'canoneos')
(1, 'KPK')
(1, 'SelfDefence')
(1, 'Arakonam')
(1, 'ലവക')
(1, 'Brunch')
(1, 'AkshayeKhanna')
(1, 'victoriamemorial')
(1, 'FanMade')
(1, 'water')
(1, 'UniteFor')
(1, 'delhimetro')
(1, 'businessDevelpment')
(1, 'Half')
(1, 'latestfashion')
(1, 'Patia')
(1, 'career')
(1, 'LowIQSanghis')
(1, 'Mami2017')
(1, 'instagramer')
(1, 'IaaS')
(1, 'BSNLDay')
(1, 'BharatSwabhiman')
(1, 'weflywithyou')
(1, 'FoneCafeDeGoa')
(1, 'farmhousestyle')
(1, 'MambalamWest')
(1, 'Family')
(1, 'ContestGram')
(1, 'motorcycle')
(1, 'waterscape')
(1, 'امریکا')
(1, 'BAS')
(1, 'race3')
(1, 'authenticpizzas')
(1, 'floodinIndia')
(1, 'optimism')
(1, 'thebeardedgentlemenblog')
(1, 'travelblog')
(1, 'aravali')
(1, 'dxdrum')
(1, 'Mumbai2017')
(1, 'MalaikaAroraKhan')
(1, 'vjdoak')
(1, 'BHUNGROO')
(1, 'Vivegam50days')
(1, 'Controversy')
(1, 'SriHarimandirSahib')
(1, 'LearnToEarn')
(1, 'SEM')
(1, 'Selvaraghavan')
(1, 'sun')
(1, 'Vivegam')
(1, 'Kaama')
(1, 'TeamSareAam')
(1, 'ThankGod')
(1, 'techMahindra')
(1, 'Skateboarding')
(1, 'instamalayali')
(1, 'phoneographic')
(1, 'pujaseason2017')
(1, 'RajeshandNupurTalwar')
(1, 'october')
(1, 'AmarSingh')
(1, 'blogger')
(1, 'Harmony')
(1, 'बक')
(1, 'Bogadi')
(1, 'AllahabadHC')
(1, 'digitalpayment')
(1, 'glass')
(1, 'ஆரவ')
(1, 'adultdaycarecenter')
(1, 'ArushiTalvar')
(1, 'Bosch')
(1, 'supermarket')
(1, 'nokia8')
(1, 'دیورند')
(1, 'बकर')
(1, 'yourquote')
(1, 'positivevibes')
(1, 'punjabisbreaktheinternet')
(1, 'jet')
(1, 'Eurotouch')
(1, 'instavideo')
(1, 'DeepDiveWorkshop')
(1, 'rape')
(1, 'Burger')
(1, 'Tarak')
(1, 'Video')
(1, 'जय')
(1, 'saveNITAPstudents')
(1, 'New_India')
(1, 'hiphop')
(1, 'krishna')
(1, 'Jack')
(1, 'WC2003')
(1, 'Home')
(1, 'OHRC')
(1, 'Global')
(1, 'best')
(1, 'WeLoveYouRamCharan')
(1, 'ritzclassic')
(1, 'jio')
(1, 'poetic')
(1, 'gourmetpizza')
(1, 'hairstyles')
(1, 'ฟ')
(1, 'corporate')
(1, 'uwp')
(1, 'RMNCH')
(1, 'DiwaliCrackerBan')
(1, 'momentumcontinues')
(1, 'AmaJaneDo')
(1, 'WomenKickAss')
(1, 'Gajuwaka')
(1, '10YearsofIIMShillong')
(1, 'digitalmarketing')
(1, 'AllahabadHighCourt')
(1, 'cloudyday')
(1, 'Sony')
(1, 'AIIMS')
(1, 'kottayam')
(1, 'RajaTheGreat')
(1, 'newlook')
(1, 'Dwarkapuri')
(1, 'गल')
(1, 'NA2')
(1, 'StayTuned')
(1, 'chandrababunaidu')
(1, 'RajarajeshwariNagarStage5')
(1, 'Free')
(1, 'WebDevelopmentCompany')
(1, 'Samantaral')
(1, 'RamManoharLohia')
(1, 'ठ')
(1, 'RightToHealth')
(1, 'SupplyChain')
(1, 'PHP')
(1, 'KIND')
(1, 'feminism')
(1, 'religion')
(1, '2017')
(1, 'ladai')
(1, 'insightful')
(1, 'delhi')
(1, 'AnimalRights')
(1, 'chennaimodels')
(1, 'heartwarming')
(1, 'organizors')
(1, '126th')
(1, 'dailyhealthytips')
(1, 'ASEAN')
(1, 'Banthra')
(1, 'Vehicle')
(1, 'NoShaveNovember')
(1, 'IslandPeak')
(1, 'SuitUpToAllergy')
(1, 'Afternoon')
(1, 'Predix')
(1, 'writerslife')
(1, 'Rock')
(1, 'tajmahal')
(1, 'gogoa')
(1, 'premium_catering')
(1, 'Dinamalar')
(1, 'cultureshock')
(1, 'statue')
(1, 'RIL')
(1, 'candid')
(1, 'compassion')
(1, 'FranckMuller')
(1, 'KARACHI')
(1, 'gifts')
(1, 'Haryana')
(1, 'pleasesavedelhi')
(1, 'PLEASE')
(1, 'Bothie')
(1, 'metal')
(1, 'rental')
(1, 'subway')
(1, 'Aamirkhan')
(1, 'Entrepreneurs')
(1, 'readytogo')
(1, 'CRVS')
(1, 'die')
(1, 'StylishPen')
(1, 'yellow')
(1, 'kidsstagram')
(1, 'Digital')
(1, 'TempleRun')
(1, 'continental')
(1, 'KJo')
(1, 'kidsphotography')
(1, 'Comeongirls')
(1, 'CG')
(1, 'HaYa')
(1, 'Critical')
(1, 'gohyperriding')
(1, 'profile')
(1, 'FSDA')
(1, 'NationalComingOutDay')
(1, 'AMITABHBACCHAN')
(1, 'photoshop')
(1, 'TwinTurbo')
(1, 'NxtPlz')
(1, 'FTII_chairman')
(1, 'WorldArthritisDay')
(1, 'GDCR')
(1, 'Lanzhou')
(1, 'AIADMK')
(1, 'vscogrid')
(1, 'Minorities')
(1, 'BTS100M')
(1, 'projects')
(1, 'SAPLumira')
(1, 'everydayeverywhere')
(1, 'give')
(1, 'Innovation')
(1, 'peace')
(1, 'silver')
(1, 'PPP')
(1, 'Kuriachira')
(1, 'ECP')
(1, 'فراه')
(1, 'Danapur')
(1, 'studyoverseas')
(1, 'Entertainer')
(1, 'Technopark')
(1, 'Agriculture')
(1, 'TheLalitNewDelhi')
(1, 'ZubairKhan')
(1, 'theydontneedrescuing')
(1, 'routinelife')
(1, 'indianeconomy')
(1, 'HyderabadRains2017')
(1, 'BurningBrownie')
(1, 'dhaka')
(1, 'LovingIt')
(1, 'Jalahalli')
(1, 'harleydavidsonindia')
(1, 'home')
(1, 'signaturedesign')
(1, 'banner')
(1, 'Laminates')
(1, 'kidsgram')
(1, 'foodpic')
(1, 'KandivaliWest')
(1, 'మ')
(1, 'TMC')
(1, 'flyer')
(1, 'KravmagaMumbai')
(1, 'Crush')
(1, 'pole')
(1, 'Adidas')
(1, '6BHK')
(1, 'awardnight')
(1, 'funnyclickzz')
(1, 'آزادی')
(1, 'TeluguFullScreen')
(1, 'nike')
(1, 'traveler')
(1, 'busienss')
(1, 'arushiverdict')
(1, 'VishalDiaries')
(1, 'Cybersecurity')
(1, 'JanKiBaat')
(1, 'DholeraSir')
(1, 'Future')
(1, 'Auditor')
(1, 'VR')
(1, 'daySlot')
(1, 'Ideas')
(1, 'IconicLandmark')
(1, 'geophysical')
(1, 'yummy')
(1, 'GlobalWarming')
(1, 'arch')
(1, 'Physicsbyfiziks')
(1, 'SeeTheSigns')
(1, 'अश')
(1, 'DabbooRatnani')
(1, 'QED')
(1, 'ISRO')
(1, 'columns')
(1, 'BURN')
(1, 'BullishPrashantJain')
(1, 'REPUBLIC')
(1, 'University')
(1, 'biggbosskipanchat')
(1, 'apps')
(1, 'gmail')
(1, 'SriLaknka')
(1, 'Waraje')
(1, 'RajpalSinghShekhawat')
(1, 'HeartBroken')
(1, 'Bibinagar')
(1, 'Learn')
(1, 'StarIdeaTalk')
(1, '네팔')
(1, 'Sellurraju')
(1, 'escape')
(1, 'nazeerfoods')
(1, 'Aligarh')
(1, 'funnyfight')
(1, 'jallikattu')
(1, 'Illicit')
(1, 'market')
(1, 'lens_rental_Bangalore')
(1, 'Hanoi')
(1, 'Nagarjuna')
(1, 'tribute')
(1, 'posterdesign')
(1, 'AmazonIndia')
(1, 'Neil')
(1, 'AnushkaSharma')
(1, 'friendship')
(1, '3_idiots')
(1, 'governmentdoctor')
(1, 'WorkInProgress')
(1, 'photo')
(1, 'kids')
(1, 'Crushed')
(1, 'BringBackParth')
(1, 'MaximumCity')
(1, 'shameonnaveen')
(1, 'SHRolexMasters')
(1, 'arijitsingh')
(1, 'Dancer')
(1, 'chilika')
(1, 'ShivSenaForMaharashtra')
(1, 'Studio')
(1, 'desiart')
(1, 'Hollywood')
(1, 'MusicCast')
(1, 'कत')
(1, 'badquality')
(1, 'Janu')
(1, 'death')
(1, 'Chembur')
(1, 'BlockchainVizag')
(1, '4DaysToGo')
(1, 'FutureAgriTech')
(1, 'Peace')
(1, 'upcoming')
(1, 'પયગમ')
(1, 'CBI')
(1, 'hamass')
(1, 'Philosophy')
(1, 'trendsetter')
(1, 'pastry')
(1, 'Hadoop')
(1, 'salute')
(1, 'makeupindustry')
(1, 'roar')
(1, 'acoustic')
(1, 'weheartit')
(1, 'illustration')
(1, 'NorthGoa')
(1, 'RammanoharLohia')
(1, 'CLcares')
(1, 'RangBadaltiOdhni')
(1, 'IndianFootballTeam')
(1, 'flood')
(1, 'DadarWest')
(1, 'kamalahaasan')
(1, 'coworking')
(1, 'LuckyOne')
(1, 'up')
(1, 'HughJackman')
(1, 'Terremoto')
(1, 'Kshatriya')
(1, 'black')
(1, 'competitors')
(1, 'बदन')
(1, 'ModifiedVerna')
(1, 'Padyatra')
(1, 'MC')
(1, 'Mehbooba')
(1, 'like4like')
(1, 'BJYM')
(1, 'Gilgit_Baltistan')
(1, 'jewellery')
(1, 'Islamabad')
(1, 'Karaoke')
(1, '34289925')
(1, 'Remedies')
(1, 'nikonholic')
(1, 'DCShoesIndia')
(1, 'History')
(1, 'instagramstory')
(1, 'healing')
(1, 'toyota')
(1, 'MaramaliNagar')
(1, 'ModiTransformsIndia')
(1, 'akshara')
(1, 'cleanenergy')
(1, 'Dayanandsagar')
(1, 'moon')
(1, 'TweetforASeat')
(1, 'Wälder')
(1, 'study')
(1, 'fail')
(1, 'VijayAntony')
(1, 'rapbattle')
(1, 'عباس')
(1, '10YearsForTulasi')
(1, 'DiwaliMerchandise')
(1, 'सन')
(1, 'IppadaiVellum')
(1, 'bengali')
(1, 'KeshtoPur')
(1, 'Religious')
(1, 'myanmar')
(1, 'Titwala')
(1, 'shetrades')
(1, 'header')
(1, 'Codec')
(1, 'ThalapathyVijay')
(1, 'FuturesBright')
(1, 'ImranKhan')
(1, 'AllIndiaCongress')
(1, 'IncreasedRevenue')
(1, 'Panchlait')
(1, 'hairtransplants')
(1, 'github')
(1, 'treatment')
(1, 'emailsignature')
(1, 'visits')
(1, 'DJLife')
(1, 'Shamitabh')
(1, 'infrastructure')
(1, 'jaijaishankar')
(1, 'Modified')
(1, 'HER')
(1, 'Trust')
(1, 'WheatGerm')
(1, 'packages')
(1, 'Makeup')
(1, 'Waghala')
(1, 'Nareshit')
(1, 'LoveToCook')
(1, 'waterbaby')
(1, 'HighTech')
(1, 'Berhampur')
(1, 'bhutanesefood')
(1, 'shortstory')
(1, 'foodislife')
(1, 'छत')
(1, 'Bengalurutraffic')
(1, 'WebDesignCourse')
(1, 'Odia')
(1, 'MobileSecurity')
(1, 'HeyPillagada')
(1, 'Car')
(1, 'Dushra')
(1, '2018')
(1, 'TheFlash')
(1, 'guitarist')
(1, 'TheUnionVashi')
(1, 'adaytoremember')
(1, 'Builder')
(1, 'WorkinProgress')
(1, 'airlines')
(1, 'Ontario')
(1, 'wineday')
(1, 'Day02')
(1, 'IndianFashionBlogger')
(1, 'Hmm')
(1, 'Franchise')
(1, 'thankafarmer')
(1, 'CheapAdvervtz')
(1, 'AlHafizServices')
(1, 'FirangiKaMotionPoster')
(1, 'Indiracanteens')
(1, 'report')
(1, 'आद')
(1, 'Peoplesleader')
(1, 'RafiSahab')
(1, 'foodstagram')
(1, 'soetrainingslaconsultants')
